"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"15645548",2026,3,"ATP Chall",1774005300,"20 Mar 2026","Zadar Chall. Men","Quarter-finals","clay",2,"FINISHED","RETIRED","Travaglia S.","Molcan A.","944674","583404",161,200,373,302,1,1,0,6,2,0,0,"","","","","","",1.67,2.1,1.73,2,1,0,0,1,64,37,63,36,42.857142857142854,100,0,57.14285714285714
"21198755",2026,3,"ATP Chall",1774006200,"20 Mar 2026","Zadar Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Neumayer L.","Gea A.","672689","120732",227,144,247,417,2,1,2,6,7,6,4,3,6,"","","","",2.63,1.44,2.38,1.53,1,8,2,6,53,56,44,47,33.33333333333333,46.666666666666664,53.333333333333336,66.66666666666666
"25700089",2026,3,"ATP Chall",1774009500,"20 Mar 2026","Murcia Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","De Jong J.","Llamas Ruiz P.","977039","156314",91,191,665,314,1,2,0,6,3,6,2,"","","","","","",1.83,1.83,1.83,1.83,7,0,1,1,66,50,50,34,44.44444444444444,100,0,55.55555555555556
"79813070",2026,3,"ATP Chall",1774014900,"20 Mar 2026","Murcia Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Pellegrino A.","Carreno-Busta P.","273580","771361",128,117,510,561,2,0,2,3,6,4,6,"","","","","","",2.38,1.53,2.25,1.57,2,0,2,0,58,74,26,42,25,37.5,62.5,75
"43490053",2026,1,"ATP Tour",1774017900,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","Atmane T.","Altmaier D.","198064","677372",53,55,968,906,1,2,0,6,4,6,2,"","","","","","",1.4,3,1.5,2.63,6,2,1,3,71,63,37,29,60,0,100,40
"99034691",2026,1,"ATP Tour",1774017900,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","Royer V.","Tirante T. A.","552810","799088",69,81,795,691,2,1,2,5,7,7,6,6,7,"","","","",1.8,2,1.8,2,7,15,3,3,64,70,30,36,33.33333333333333,20,80,66.66666666666666
"97891092",2026,3,"ATP Chall",1774022700,"20 Mar 2026","Murcia Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Coppejans K.","Bailly G. A.","786070","831532",244,212,226,280,1,2,1,6,0,3,6,6,3,"","","","",1.5,2.5,1.57,2.25,4,0,5,0,58,49,51,42,58.333333333333336,36.36363636363637,63.63636363636363,41.66666666666667
"23211145",2026,1,"ATP Tour",1774024800,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","Kovacevic A.","Sakamoto R.","655170","852781",92,164,661,366,2,1,2,4,6,6,3,6,7,"","","","",1.57,2.38,1.62,2.3,21,17,2,0,74,78,22,26,100,50,50,0
"46524932",2026,1,"ATP Tour",1774028400,"20 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Ruud C.","Quinn E.","529271","167398",12,56,2715,906,2,0,2,4,6,6,7,"","","","","","",1.5,2.63,1.57,2.38,8,13,2,4,69,72,28,31,0,25,75,100
"76958226",2026,1,"ATP Tour",1774031400,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","O'Connell C.","Fucsovics M.","486945","912183",130,54,493,959,2,0,2,6,7,3,6,"","","","","","",2.63,1.5,2.38,1.57,4,11,2,4,61,79,21,39,"",9.090909090909092,90.9090909090909,""
"65936517",2026,3,"ATP Chall",1774031400,"20 Mar 2026","Morelos Chall. Men","Quarter-finals","hard",1,"FINISHED","FINISHED","Ayeni A.","Martin A.","154108","374567",567,273,68,193,2,0,2,5,7,3,6,"","","","","","",2.1,1.67,2,1.73,6,0,7,2,56,73,27,44,100,44.44444444444444,55.55555555555556,0
"73888663",2026,3,"ATP Chall",1774036800,"20 Mar 2026","Morelos Chall. Men","Quarter-finals","hard",1,"FINISHED","FINISHED","Mena F.","Daniel T.","550326","646738",329,451,151,100,2,0,2,3,6,4,6,"","","","","","",2.2,1.62,2.1,1.67,6,5,0,3,61,72,28,39,0,50,50,100
"95397853",2026,1,"ATP Tour",1774036800,"20 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Paul T.","Mannarino A.","650985","136276",23,43,1765,1060,1,2,1,6,2,2,6,6,4,"","","","",1.2,4.5,1.3,3.5,6,4,2,2,68,60,40,32,57.14285714285714,100,0,42.857142857142854
"98034808",2026,3,"ATP Chall",1774036800,"20 Mar 2026","Asuncion Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Cadenasso G.","Boscardin Dias P.","899245","685970",300,241,173,229,1,2,0,6,1,6,3,"","","","","","",1.73,2,1.8,1.91,1,2,0,0,86,49,51,14,36.36363636363637,"","",63.63636363636363
"99704195",2026,3,"ATP Chall",1774036800,"20 Mar 2026","Asuncion Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Midon L.","Faria J.","779789","805378",225,157,250,381,1,2,1,7,6,3,6,6,3,"","","","",2.63,1.44,2.38,1.53,7,9,4,3,64,67,33,36,66.66666666666666,28.57142857142857,71.42857142857143,33.33333333333333
"28028635",2026,1,"ATP Tour",1774038600,"20 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Draper J.","Opelka R.","771934","390043",26,67,1710,803,2,0,2,6,7,6,7,"","","","","","",1.25,4,1.36,3.2,7,25,1,2,75,79,21,25,0,"","",100
"22397550",2026,3,"ATP Chall",1774038600,"20 Mar 2026","Morelos Chall. Men","Quarter-finals","hard",1,"FINISHED","FINISHED","Mmoh M.","Pacheco Mendez R.","564713","135443",351,303,136,170,1,2,1,6,7,6,2,6,2,"","","","",1.8,1.91,1.8,1.91,17,13,11,4,63,56,44,38,54.54545454545454,16.666666666666664,83.33333333333334,45.45454545454545
"62779852",2026,1,"ATP Tour",1774042200,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","Walton A.","Baez S.","995867","956292",85,52,674,980,1,2,0,6,2,6,2,"","","","","","",2.2,1.67,2.1,1.73,8,2,1,2,70,44,56,30,50,50,50,50
"52018665",2026,1,"ATP Tour",1774042800,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","Diallo G.","Wu Y.","422313","267424",37,118,1185,559,1,2,0,6,2,7,6,"","","","","","",2,1.8,2,1.8,11,3,5,0,71,67,33,29,100,0,100,0
"46944511",2026,3,"ATP Chall",1774043400,"20 Mar 2026","Asuncion Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Barrena A.","Varillas J. P.","631462","820964",173,290,347,179,2,0,2,1,6,6,7,"","","","","","",1.91,1.8,1.83,1.83,3,2,0,0,52,66,34,48,33.33333333333333,57.14285714285714,42.857142857142854,66.66666666666666
"23805812",2026,1,"ATP Tour",1774043700,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","Arnaldi M.","Shevchenko A.","764898","345517",101,84,625,679,2,1,2,6,7,7,6,2,6,"","","","",2.1,1.73,2.1,1.73,8,8,8,2,63,64,36,38,28.57142857142857,28.57142857142857,71.42857142857143,71.42857142857143
"24430173",2026,1,"ATP Tour",1774045500,"20 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Bublik A.","Berrettini M.","732840","692847",11,68,3385,800,2,0,2,4,6,4,6,"","","","","","",1.57,2.38,1.62,2.3,5,17,3,1,66,68,32,34,0,28.57142857142857,71.42857142857143,100
"15945743",2026,1,"ATP Tour",1774046100,"20 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Van De Zandschulp B.","Fritz T.","165843","723636",65,7,823,4170,2,1,2,3,6,7,6,3,6,"","","","",3.75,1.29,3,1.4,10,18,1,2,65,74,26,35,0,28.57142857142857,71.42857142857143,100
"45818943",2026,1,"ATP Tour",1774046400,"20 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Bautista-Agut R.","Khachanov K.","467387","536679",89,15,668,2410,2,0,2,3,6,3,6,"","","","","","",3.5,1.3,3,1.4,3,6,0,0,60,73,27,40,"",50,50,""
"87605198",2026,1,"ATP Tour",1774047600,"20 Mar 2026","Miami ATP","","hard",1,"FINISHED","CANCELED","Musetti L.","Jodar R.","340250","234787",5,109,4365,588,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84274516",2026,3,"ATP Chall",1774047900,"20 Mar 2026","Asuncion Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Roncadelli F.","Reis Da Silva J.","850495","835430",332,211,150,281,1,2,1,4,6,6,1,6,2,"","","","",2.2,1.62,2.1,1.67,2,3,1,5,64,53,48,36,41.66666666666667,14.285714285714285,85.71428571428571,58.333333333333336
"14289143",2026,1,"ATP Tour",1774049100,"20 Mar 2026","Miami ATP","1/64-finals","hard",1,"FINISHED","FINISHED","Cazaux A.","Barrios Vera T.","804638","376007",73,119,754,551,1,2,0,7,5,6,4,"","","","","","",1.57,2.38,1.62,2.3,14,4,1,1,74,69,31,26,60,50,50,40
"10146681",2026,1,"ATP Tour",1774049100,"20 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Fils A.","Blanch Dar.","342082","193768",31,272,1440,193,1,2,0,6,2,6,3,"","","","","","",1.17,5,1.25,4,4,3,2,1,79,56,44,21,27.27272727272727,"","",72.72727272727273
"63113690",2026,3,"ATP Chall",1774050600,"20 Mar 2026","Morelos Chall. Men","Quarter-finals","hard",1,"FINISHED","FINISHED","Huesler M.","Zink T.","488936","131449",217,331,262,150,2,0,2,4,6,3,6,"","","","","","",1.33,3.25,1.44,2.63,12,8,4,0,65,79,21,35,0,75,25,100
"40369388",2026,1,"ATP Tour",1774052100,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Ugo Carabelli C.","Korda S.","382841","261903",66,36,810,1200,2,0,2,0,6,3,6,"","","","","","",6.5,1.11,4.5,1.2,1,7,2,1,47,76,24,53,"",40,60,""
"14572313",2026,1,"ATP Tour",1774052700,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Alcaraz C.","Fonseca J.","115728","827003",1,39,13550,1135,1,2,0,6,4,6,4,"","","","","","",1.13,6,1.22,4.33,8,5,3,2,71,60,40,29,40,0,100,60
"48352250",2026,1,"ATP Tour",1774054200,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Collignon R.","Cobolli F.","273841","374892",72,14,768,2520,1,2,0,7,5,6,3,"","","","","","",2,1.8,1.91,1.91,4,8,1,5,69,54,46,31,22.22222222222222,100,0,77.77777777777779
"77736680",2026,1,"ATP Tour",1774054800,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Tsitsipas S.","De Minaur A.","249143","284548",51,6,995,4185,1,2,0,6,3,7,6,"","","","","","",2.75,1.44,2.5,1.53,5,2,1,2,86,63,37,14,20,0,100,80
"10418527",2026,1,"ATP Tour",1774056300,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Kouame M.","Lehecka J.","377522","563621",385,22,122,1850,2,0,2,2,6,5,7,"","","","","","",7,1.1,5,1.17,3,3,7,0,56,76,24,44,0,30,70,100
"64428886",2026,1,"ATP Tour",1774057800,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Darderi L.","Landaluce M.","864024","574441",18,151,2084,394,2,1,2,3,6,7,6,4,6,"","","","",1.73,2.1,1.8,2,10,8,2,4,63,69,31,37,40,50,50,60
"86352011",2026,1,"ATP Tour",1774058400,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Navone M.","Vacherot V.","106539","331620",61,25,855,1741,2,0,2,3,6,4,6,"","","","","","",2.75,1.44,2.5,1.53,1,9,2,2,62,75,25,38,0,66.66666666666666,33.33333333333333,100
"54657242",2026,3,"ATP Chall",1774087800,"21 Mar 2026","Zadar Chall. Men","Semi-finals","clay",2,"FINISHED","FINISHED","Dodig M.","Travaglia S.","536921","944674",214,161,271,373,2,0,2,6,7,3,6,"","","","","","",2.38,1.53,2.2,1.62,1,7,2,0,53,73,27,47,40,27.27272727272727,72.72727272727273,60
"11289327",2026,3,"ATP Chall",1774087800,"21 Mar 2026","Murcia Chall. Men","Semi-finals","clay",2,"FINISHED","FINISHED","De Jong J.","Carballes Baena R.","977039","921784",91,165,665,365,2,1,2,6,2,4,6,4,6,"","","","",1.4,2.75,1.5,2.5,11,6,4,2,65,65,35,35,33.33333333333333,28.57142857142857,71.42857142857143,66.66666666666666
"42322778",2026,3,"ATP Chall",1774095300,"21 Mar 2026","Zadar Chall. Men","Semi-finals","clay",2,"FINISHED","FINISHED","Gea A.","Jacquet K.","120732","977820",144,146,417,407,1,2,1,6,7,7,6,6,1,"","","","",2.2,1.62,2.1,1.67,2,6,3,4,63,59,41,37,30.76923076923077,22.22222222222222,77.77777777777779,69.23076923076923
"93555169",2026,3,"ATP Chall",1774097400,"21 Mar 2026","Murcia Chall. Men","Semi-finals","clay",2,"FINISHED","FINISHED","Carreno-Busta P.","Coppejans K.","771361","786070",117,244,561,226,1,2,0,6,2,6,3,"","","","","","",1.29,3.5,1.36,3,0,2,1,2,74,52,48,26,57.14285714285714,0,100,42.857142857142854
"57857746",2026,1,"ATP Tour",1774105800,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Majchrzak K.","Tien L.","802840","178959",57,21,905,1860,1,2,1,6,2,4,6,6,2,"","","","",3.75,1.29,3.2,1.36,6,10,0,6,70,57,43,30,38.46153846153847,40,60,61.53846153846154
"24167437",2026,1,"ATP Tour",1774105800,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Vukic A.","Jodar R.","444516","234787",93,109,656,588,2,0,2,1,6,2,6,"","","","","","",4,1.25,3.4,1.33,1,3,1,2,51,74,26,49,0,66.66666666666666,33.33333333333333,100
"97385356",2026,1,"ATP Tour",1774105800,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Davidovich Fokina A.","Halys Q.","853474","786060",17,111,2260,580,2,0,2,6,7,4,6,"","","","","","",1.4,3,1.5,2.63,5,15,2,1,71,67,33,29,0,25,75,100
"23347472",2026,1,"ATP Tour",1774106100,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Bergs Z.","Etcheverry T. M.","192912","418622",45,32,1030,1430,2,0,2,6,7,6,7,"","","","","","",1.73,2.1,1.73,2.1,12,7,9,2,63,71,29,37,20,9.090909090909092,90.9090909090909,80
"97898100",2026,1,"ATP Tour",1774110300,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Atmane T.","Rinderknech A.","198064","954504",53,27,968,1657,1,2,0,7,6,6,3,"","","","","","",2.3,1.62,2.2,1.67,8,8,0,1,81,70,30,19,25,"","",75
"57466660",2026,1,"ATP Tour",1774113600,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Dzumhur D.","Sinner J.","941542","225761",76,2,723,11400,2,0,2,3,6,3,6,"","","","","","",41,1,15,1.03,1,9,2,2,54,82,18,46,0,33.33333333333333,66.66666666666666,100
"64479125",2026,1,"ATP Tour",1774113600,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Auger-Aliassime F.","Fucsovics M.","710995","912183",8,54,4000,959,1,2,0,7,6,7,5,"","","","","","",1.4,3,1.5,2.63,6,4,1,6,64,56,44,36,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
"19529120",2026,1,"ATP Tour",1774116900,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Moutet C.","Machac T.","822150","361742",33,48,1383,1000,1,2,1,6,0,1,6,6,4,"","","","",2.3,1.62,2.2,1.67,8,3,2,0,59,58,42,41,100,50,50,0
"81255004",2026,1,"ATP Tour",1774119000,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Sakamoto R.","Medvedev D.","852781","412462",164,10,366,3610,2,1,2,7,6,3,6,1,6,"","","","",13,1.04,6.5,1.11,6,9,2,4,60,72,28,40,0,44.44444444444444,55.55555555555556,100
"40856178",2026,1,"ATP Tour",1774122900,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Michelsen A.","Norrie C.","207923","701944",40,24,1135,1753,1,2,1,7,5,6,7,6,4,"","","","",1.62,2.3,1.67,2.2,9,9,1,2,74,64,36,26,30,20,80,70
"62672019",2026,1,"ATP Tour",1774124400,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Rublev A.","Tabilo A.","433587","556041",16,41,2400,1118,2,1,2,7,6,2,6,4,6,"","","","",1.4,3,1.5,2.63,15,12,4,5,67,71,29,33,"",42.857142857142854,57.14285714285714,""
"17640203",2026,1,"ATP Tour",1774128300,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Walton A.","Mensik J.","995867","563497",85,13,674,2650,2,1,2,6,3,2,6,4,6,"","","","",3.5,1.3,3,1.4,6,16,0,4,60,70,30,40,22.22222222222222,42.857142857142854,57.14285714285714,77.77777777777779
"87539863",2026,3,"ATP Chall",1774128900,"21 Mar 2026","Asuncion Chall. Men","Semi-finals","clay",2,"FINISHED","FINISHED","Cadenasso G.","Midon L.","899245","779789",300,225,173,250,1,2,1,4,6,6,1,6,0,"","","","",1.44,2.63,1.5,2.5,1,2,2,0,64,49,51,36,54.54545454545454,40,60,45.45454545454545
"64440640",2026,3,"ATP Chall",1774131000,"21 Mar 2026","Morelos Chall. Men","Semi-finals","hard",1,"FINISHED","FINISHED","Daniel T.","Martin A.","646738","374567",451,273,100,193,1,2,1,6,7,6,3,6,4,"","","","",1.57,2.25,1.62,2.2,6,3,3,4,61,57,43,39,85.71428571428571,33.33333333333333,66.66666666666666,14.285714285714285
"86666297",2026,1,"ATP Tour",1774133100,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Cerundolo F.","Tirante T. A.","986053","799088",19,81,2020,691,1,2,0,6,4,6,2,"","","","","","",1.29,3.75,1.36,3.2,1,5,4,1,63,50,50,37,71.42857142857143,100,0,28.57142857142857
"11236522",2026,1,"ATP Tour",1774133700,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Diallo G.","Humbert U.","422313","659243",37,34,1185,1245,2,0,2,1,6,4,6,"","","","","","",2.1,1.73,2.1,1.73,4,3,2,1,54,77,23,46,"",37.5,62.5,""
"89885258",2026,1,"ATP Tour",1774134900,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Shelton B.","Shevchenko A.","791426","345517",9,84,3860,679,2,1,2,7,6,6,7,3,6,"","","","",1.11,6.5,1.22,4.33,17,11,2,2,74,74,26,26,0,50,50,100
"49419126",2026,1,"ATP Tour",1774136400,"21 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Tiafoe F.","Cazaux A.","520972","804638",20,73,1920,754,1,2,0,7,6,6,1,"","","","","","",1.36,3.2,1.44,2.75,5,7,0,2,71,57,43,29,42.857142857142854,20,80,57.14285714285714
"84178924",2026,3,"ATP Chall",1774137600,"22 Mar 2026","Asuncion Chall. Men","Semi-finals","clay",2,"FINISHED","FINISHED","Roncadelli F.","Varillas J. P.","850495","820964",332,290,150,179,1,2,1,4,6,6,2,6,2,"","","","",2.63,1.44,2.5,1.5,0,1,1,0,65,56,44,35,55.55555555555556,33.33333333333333,66.66666666666666,44.44444444444444
"51175775",2026,1,"ATP Tour",1774138800,"22 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Nakashima B.","Cilic M.","895687","787209",30,49,1485,1000,2,1,2,6,2,4,6,6,7,"","","","",1.73,2.1,1.73,2.1,12,18,0,1,69,69,31,31,28.57142857142857,50,50,71.42857142857143
"30516983",2026,3,"ATP Chall",1774140900,"22 Mar 2026","Morelos Chall. Men","Semi-finals","hard",1,"FINISHED","FINISHED","Mmoh M.","Zink T.","564713","131449",351,331,136,150,1,2,1,1,6,7,6,6,2,"","","","",1.25,3.75,1.36,3,6,8,10,2,56,62,38,44,57.14285714285714,28.57142857142857,71.42857142857143,42.857142857142854
"66370599",2026,3,"ATP Chall",1774141500,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Cui J.","Mochizuki Y.","747544","160629",419,556,112,71,1,2,0,6,1,6,4,"","","","","","",1.2,4.05,1.34,2.99,2,2,1,0,55,40,60,45,54.54545454545454,75,25,45.45454545454545
"74136967",2026,3,"ATP Chall",1774141500,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Mitsui S.","Kumasaka T.","158398","418999",524,478,78,94,2,0,1,4,6,0,1,"","","","","","",1.34,2.99,1.47,2.5,1,0,3,0,45,54,46,55,33.33333333333333,40,60,66.66666666666666
"20832124",2026,3,"ATP Chall",1774141500,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sun F.","Matsuda K.","372504","192835",264,530,202,76,1,2,0,6,3,6,4,"","","","","","",1.54,2.32,1.63,2.15,0,2,2,0,80,64,36,20,25,"","",75
"92472960",2026,1,"ATP Tour",1774142700,"22 Mar 2026","Miami ATP","1/32-finals","hard",1,"FINISHED","FINISHED","Damm M.","Zverev A.","416697","404096",133,4,469,4905,2,0,2,2,6,4,6,"","","","","","",9,1.07,5,1.17,5,4,6,0,56,92,8,44,"",37.5,62.5,""
"84956262",2026,3,"ATP Chall",1774147200,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","","hard",1,"FINISHED","CANCELED","Tabata R.","Tu L.","777748","289341",947,428,20,107,"","","","","","","","","","","","","",6.2,1.08,3.84,1.22,0,0,0,0,0,0,0,0,"","","",""
"10642813",2026,3,"ATP Chall",1774147200,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Tabata R.","Deckers A.","777748","810212",947,605,20,61,2,1,2,6,3,1,6,3,6,"","","","",3.8,1.27,3.26,1.34,2,6,1,0,58,69,31,42,28.57142857142857,38.46153846153847,61.53846153846154,71.42857142857143
"28965890",2026,3,"ATP Chall",1774147800,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Imamura M.","Moriya H.","184017","621474",505,462,84,97,1,2,0,6,4,6,2,"","","","","","",1.83,1.85,1.83,1.85,2,2,2,3,66,53,47,34,40,33.33333333333333,66.66666666666666,60
"12712384",2026,3,"ATP Chall",1774147800,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jasika O.","Jones L. R.","697602","385660",383,"",123,"",1,2,0,6,3,7,5,"","","","","","",1.01,15,1.05,7.3,0,2,0,5,66,56,44,34,42.857142857142854,16.666666666666664,83.33333333333334,57.14285714285714
"59400961",2026,3,"ATP Chall",1774154100,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Chung H.","Takahashi Y.","326698","737689",404,504,116,84,1,2,0,6,1,6,2,"","","","","","",1.41,2.77,1.45,2.64,1,0,0,0,67,47,53,33,55.55555555555556,0,100,44.44444444444444
"61881299",2026,3,"ATP Chall",1774154100,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kusuhara Y.","Huang T.","889029","748071",641,492,54,88,2,0,2,2,6,2,6,"","","","","","",1.95,1.74,1.9,1.78,0,2,1,1,52,68,32,48,33.33333333333333,71.42857142857143,28.57142857142857,66.66666666666666
"99007238",2026,3,"ATP Chall",1774154100,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Samrej K.","Motoyama S.","750116","436119",421,"",112,"",1,2,1,4,6,7,6,6,1,"","","","",1.01,11,1.06,7.2,4,2,6,4,63,52,48,37,54.54545454545454,66.66666666666666,33.33333333333333,45.45454545454545
"81310159",2026,3,"ATP Chall",1774159200,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Shick B.","Sach T.","245703","804999",416,534,112,75,2,1,2,4,6,6,3,5,7,"","","","",1.43,2.62,1.55,2.3,5,3,1,7,58,57,43,42,28.57142857142857,35.714285714285715,64.28571428571429,71.42857142857143
"59407728",2026,3,"ATP Chall",1774161300,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Matsuda R.","Boulais J.","803277","782882",526,477,77,94,2,0,2,1,6,4,6,"","","","","","",2.81,1.38,2.42,1.5,0,3,0,2,48,74,26,52,16.666666666666664,44.44444444444444,55.55555555555556,83.33333333333334
"70080028",2026,3,"ATP Chall",1774169400,"22 Mar 2026","Yokkaichi Chall. Men - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Nakagawa S.","Overbeck C. E.","356819","653025",902,489,24,89,2,1,2,6,4,1,6,2,6,"","","","",5.05,1.13,3.41,1.27,2,4,2,0,55,67,33,45,20,55.55555555555556,44.44444444444444,80
"63635332",2026,3,"ATP Chall",1774170600,"22 Mar 2026","Naples Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Arnaboldi F.","Sperle J.","262073","569611",379,822,124,32,2,1,2,4,6,7,6,2,6,"","","","",1.43,2.62,1.55,2.3,2,5,3,0,59,65,35,41,50,55.55555555555556,44.44444444444444,50
"25378049",2026,3,"ATP Chall",1774170600,"22 Mar 2026","Naples Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","RETIRED","Jorda Sanchis D.","Catini N.","913407","653865",381,877,124,27,1,1,0,6,1,2,0,"","","","","","",1.08,6.3,1.21,3.98,2,0,0,1,83,44,56,17,50,"","",50
"71989712",2026,3,"ATP Chall",1774170600,"22 Mar 2026","Naples Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Osti F. K. P.","Dalla Valle E.","526384","263758",2113,475,1,94,2,0,2,2,6,2,6,"","","","","","",10.7,1.01,6,1.09,0,6,1,0,44,80,20,56,"",66.66666666666666,33.33333333333333,""
"24465210",2026,3,"ATP Chall",1774170600,"22 Mar 2026","Split Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Vasa E.","Whitehouse M.","560702","460710",447,1315,102,6,1,2,0,6,3,6,4,"","","","","","",1.11,5.45,1.25,3.57,7,1,1,2,73,60,40,27,18.181818181818183,0,100,81.81818181818183
"64203865",2026,3,"ATP Chall",1774170900,"22 Mar 2026","Split Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Jones B.","Krutykh O.","100315","925109",742,619,42,58,2,0,2,2,6,1,6,"","","","","","",7,1.06,4.15,1.19,2,1,4,1,49,85,15,51,"",55.55555555555556,44.44444444444444,""
